steps
preheat oven to 350 degrees f . cream butter and sugar with mixer . add flour and mix with a wooden spoon . use hands to thoroughly mix . press into a jelly roll pan . prick to bottom all over with a fork being sure the fork hits the bottom and the pricks are close together . bake for 10 minutes . reduce the heat to 300 and continue to bake for 40 minutes more . wait 2 minutes then cut into finger size bars . cool thoroughly in pan .
"preheat oven to 350 degrees f . line a baking sheet with parchment paper . divide sausage into 12 pieces . roll each piece into a ball the size of an egg . flatten each ball of sausage and wrap around a hard boiled egg , covering it completely . pour bread crumbs into a shallow bowl . roll sausage wrapped egg in bread crumbs until coated ; transfer to the prepared baking sheet . bake in the preheated oven , turning every 10 minutes , until golden brown and crispy , about 40 minutes ."
"preheat oven to 325 degrees f . cream butter and brown sugar . add 3 to 3 3/4 cups flour . mix well . sprinkle board with the remaining flour . knead for 5 minutes , adding enough flour to make a soft dough . roll to 1/2 inch thickness . cut into 3x1 inch strips . prick with fork and place on ungreased baking sheets . bake at 325 degrees f for 20 to 25 minutes ."
"preheat oven to 350 degrees f . in a large heavy skillet over medium heat , cook lamb until evenly brown ; drain excess fat . remove from heat , and stir in onion , beef broth and worcestershire sauce . season with salt and pepper . on a lightly floured surface , roll pastry out to 1/8 inch thickness . cut into 6 inch rounds . place approximately 1/2 cup filling on one half of each . fold the pastry over the filling , and crimp edges to seal . brush lightly with beaten egg white , and cut three slits in the top to allow steam to escape . place on baking sheet . bake in preheated oven for 30 to 35 minutes , or until golden brown ."
"place the apples into a small saucepan with the water , thyme , sugar , and salt . bring to a boil over high heat , then reduce the heat to medium and simmer until the apples have softened and cooked down to a chunky applesauce , about 15 minutes . remove the applesauce from the heat and stir in the breadcrumbs . preheat oven to 400 degrees f . prepare the pheasant breasts to be stuffed by cutting a pocket horizontally into each breast . spoon the apple and bread crumb stuffing into each breast . wrap each breast with two strips of bacon and place them into a baking dish with the chopped onion . pour the chicken stock over the pheasant breasts and season with salt and pepper . roast the pheasant breasts in the preheated oven until well done and the juices from the meat run clear , 30 to 35 minutes . remove the breasts from the baking dish and cover with aluminum foil . pour the juices from the baking dish into a small saucepan with the cider vinegar and prunes ; bring to a boil over high heat . stir in the cream and continue to boil until thickened . slice the breasts diagonally and fan out on the serving platter , spoon the prune sauce over the slices to serve ."
"preheat the oven to 350 degrees f . in a large bowl or bowl of a stand mixer , cream together 1/2 cup of butter and white sugar until smooth . beat in the eggs one a time , mixing well after each one . combine the flour , baking powder , allspice and cinnamon ; stir into the batter until blended . the dough will be very stiff . roll the dough out on a lightly floured surface to 1/8 to 1/4 inch thickness . cut into circles using a juice glass or cookie cutter . place 2 inches apart onto ungreased baking sheets . bake for 10 minutes in the preheated oven , or until the edges start to brown lightly . cool cookies on wire racks for at least 15 minutes . while cookies cool , make the frosting . beat the butter and salt together until soft , then gradually mix in the confectioners' sugar and vanilla until smooth and light . spread strawberry jam onto one side of a cookie , then top with another cookie to make a jam sandwich . spread frosting on top , and place a maraschino cherry half in the center before the frosting sets . repeat with the remaining cookies ."
preheat oven to 350 degrees f . blend all ingredients well . dough will be stiff . press into a 9 x 9 inch buttered dish . prick top with a fork . bake until pale golden brown on the edges . cool and cut into squares .
"preheat oven to 350 degrees f . in a large mixing bowl , cream the butter and the sugar . slowly add the flour and salt , mixing well . roll out dough with a rolling pin until it is 1/4 inch thick . cut into desired shapes using cookie cutters . place on cookie sheet and prick with a fork . bake for 5 to 8 minutes , or until light brown at the edges ."
"prepare an 8 inch square pan by rubbing liberally with butter ; set aside . place milk , water , sugar , and butter into a large saucepan . bring to a boil over medium heat , stirring continuously . turn heat to low , and continue to simmer until a candy thermometer reaches 234 to 240 degrees f , or until a small amount of syrup dropped into cold water forms a soft ball that flattens when removed from the water and placed on a flat surface , about 10 minutes . once the temperature has been attained , and the tablet has turned a dark tan color , remove from heat , and let stand for 5 minutes . beat tablet with an electric hand mixer for five minutes , until it cools and begins to harden . pour into prepared pan , and score into serving size pieces while it is still soft . allow to cool until completely set , 6 hours to overnight ."
"preheat the oven to 325 degrees f . in a medium bowl , stir together the flour , brown sugar , white sugar and cinnamon . cut in the butter until the mixture is like fine crumbs . pack the crumbs into a ball , then knead by hand until smooth . on a lightly floured surface , roll the dough out into an 8 inch circle . place the circle on a baking sheet , and slice into 16 wedges . leave the circle intact . bake for 25 minutes in the preheated oven , or until the center has set . cut the circle into wedges again while it is still warm , and transfer to a wire rack to cool ."
