steps
"heat the frying oil in a deep fryer or large saucepan to 375 degrees f . beat the eggs in a mixing bowl until smooth . mix in the 1/2 cup plus 2 teaspoons cornstarch until no lumps remain . mix in the chicken until evenly coated in the batter . in batches , carefully drop the chicken cubes into the hot oil one by one , cooking until the chicken turns golden brown and begins to float , about 3 minutes . drain on a paper towel lined plate . meanwhile , combine the sugar , white vinegar , rice vinegar , sherry , soy sauce , and garlic in a small saucepan . bring to a boil over medium high heat . stir constantly until the sugar has dissolved and the sauce thickens to the consistency of light pancake syrup , about 3 minutes . remove from the heat and keep warm . heat 2 tablespoons vegetable oil in a wok or large skillet over medium high heat . stir in the dried chiles and ginger ; cook and stir until the ginger begins to brown , about 30 seconds . remove the chiles and ginger from the wok and stir them into the sauce . place the fried chicken cubes into the wok and cook until very crispy and dark golden brown . serve the chicken with the sauce ."
"preheat the oven to 350 degrees f . line a baking sheet with aluminum foil , and brush the foil with melted butter . in a medium bowl , mix together the vinegar , water , mayonnaise , horseradish , sugar , salt and pepper until well blended . coat each piece of chicken heavily with the sauce , and place onto the prepared baking sheet . bake , uncovered , for about 45 minutes in the preheated oven . baste occasionally with remaining sauce . chicken is done when the juices run clear , and the meat is no longer pink . serve with rice or noodles ."
"place chicken in a stockpot with water to cover ; bring to a boil and cook until juices run clear , at least 20 minutes . an instant read thermometer inserted into the thickest part of the thigh near the bone should read 165 degrees f . remove chicken ; set aside to cool . reserve 1/2 cup of the cooking liquid . remove chicken meat from bone ; cut meat into 1/2 inch by 2 inch strips . mix cornstarch and cold water together in a small bowl . toss meat in 1/2 of the cornstarch mixture . heat peanut oil in a wok or large skillet over high heat . add chicken mixture , ginger , and chiles ; cook and stir until fragrant , 2 to 3 minutes . add reserved cooking liquid , vinegar , rice wine , peppercorns , and salt . return to boil ; cook and stir until mixture is almost dry , about 3 minutes . stir in spring onions , monosodium glutamate , and remaining cornstarch mixture ; cook until sauce is thickened , 2 to 3 minutes more . drizzle with sesame oil ."
"in a small bowl , beat egg with water . melt butter in a large skillet over medium low heat . add egg and leave flat for 1 to 2 minutes . remove from skillet and cut into shreds . heat oil in same skillet ; add onion and saute until soft . then add rice , soy sauce , pepper and chicken . stir fry together for about 5 minutes , then stir in egg . serve hot ."
"heat 4 cups of peanut oil in a deep fryer or large saucepan to 375 degrees f . beat the eggs in a mixing bowl ; whisk in 1 teaspoon of sesame oil and the cornstarch . mix in the chicken until all the pieces are coated with batter . drop into the hot oil a piece at a time ; cook until the chicken is golden brown on the outside and no longer pink on the inside , about 4 minutes . drain on a paper towel lined plate . stir together the vinegar , wine , sugar , soy sauce , 1 teaspoon sesame oil , and the banana ketchup in a small bowl until smooth ; set aside . heat 2 tablespoons peanut oil in a wok or large skillet over high heat . stir in the dried chile peppers and cook for a few seconds until the peppers brighten . stir in the onion , garlic , and orange zest . cook and stir until the onion is beginning to brown . stir in the sauce ; bring to a boil before adding the fried chicken . reduce the heat to medium and stir until the chicken pieces are well coated with the sauce , a few minutes longer . serve sprinkled with green onions and toasted sesame seeds ."
"bring a large saucepan of water to a boil ; add 1 teaspoon salt and 1 teaspoon vegetable oil . add prawns , cabbage , carrots , zucchini , mushrooms , broccoli , and egg noodles ; cook until tender , about 5 minutes . rinse under cold water ; drain well . heat 2 tablespoons vegetable oil in a wok or large skillet over medium heat ; cook and stir garlic until fragrant , about 1 minute . add chicken ; cook and stir until browned , 3 to 4 minutes . add prawns , vegetables , and egg noodles ; cook and stir until heated through , 2 to 3 minutes . season mixture with chicken bouillon granules , soy sauce , and 2 teaspoons salt ; mix well . drizzle sesame oil and sprinkle sugar over chow mein before serving ."
"in a bowl , stir together the chicken broth , soy sauce , cornstarch , and garlic until the cornstarch is smooth , and set aside . heat the oil in a wok or large skillet over medium high heat until shimmering , and cook and stir the chicken until cooked through and no longer pink in the center , about 5 minutes . remove from the wok and set aside . place the snow peas into the hot wok , and cook and stir until bright green and still crisp , about 3 minutes . stir in the mushrooms and green onions , and toss with the snow peas in the hot oil until the mushrooms are tender and have given up their juice , about 5 minutes . pour off excess juices , if any . return the chicken to the wok , and stir briefly over medium heat to combine with the cooked vegetables . stir the reserved sauce ingredients to recombine , if needed , and add to the wok . gently stir in the avocado , and let the mixture bubble until the sauce thickens , about 3 minutes . stir gently to coat everything in sauce , and serve ."
"stir the onion , ginger , garlic , star anise , white wine , salt , pepper , 2 tablespoons vegetable oil , rice vinegar , and chicken together in a mixing bowl . cover , and marinate in the refrigerator 4 to 6 hours . meanwhile , place the potatoes into a large pot and cover with salted water . bring to a boil over high heat , then reduce heat to medium low , cover , and simmer until tender , about 15 minutes . drain and allow to cool before cutting in half . heat 1 tablespoon of vegetable oil in a large skillet over high heat . remove the chicken from the marinade , and squeeze the excess marinade from the chicken ; reserve the marinade . cook and stir the chicken in the hot oil until browned on all sides and no longer pink in the center , about 5 minutes . remove and discard the star anise from the marinade , and stir the marinade into the chicken . bring to a boil , then add the cherry tomatoes and halved potatoes . cook until the potatoes are hot and the cherry tomatoes begin to burst , about 3 minutes . dissolve the cornstarch in the water , and stir into the chicken mixture along with thai basil . cook and stir until thick , about 1 minute more ."
"in large saucepan over medium high heat , bring 6 cups water to boil . add chicken breast , and return to boil . reduce heat to low . simmer , uncovered , about 15 minutes . remove meat from broth , and set aside to cool . bring broth to boil again , and add noodles . cook , stirring occasionally , 5 to 7 minutes . drain , reserving broth for another use if desired . rinse noodles under cold running water until chilled . drain again , and transfer to serving bowl . toss lightly with 1 teaspoon sesame oil . cut or pull chicken meat into fine shreds , discarding skin and bones . set aside . combine tahini and 3 tablespoons water , stirring to blend . add chili oil , soy sauce , vinegar , 1 tablespoon sesame oil , peanut oil , and garlic . mix well . arrange the chicken on top of noodles in serving dish . spoon sauce over all ."
"whisk together the chicken broth , soy sauce , 1 tablespoon cornstarch , 3/4 teaspoon ground ginger , and brown sugar in a bowl . combine 1/4 cup cornstarch , 1 1/2 teaspoons ground ginger , and curry powder in a large , sealable plastic bag and shake to mix . add the chicken to the bag and toss until well coated . heat the olive oil and sesame oil in a wok or large skillet over high heat . cook and stir the chicken in the hot oil until golden brown , 3 to 5 minutes . add the green onions and bell pepper to the pan , cooking another 2 to 3 minutes . stir the sauce mixture into the chicken and vegetable mixture ; reduce heat to medium . sprinkle sesame seeds over the dish and bring to a boil ; allow to boil until the sauce thickens , 3 to 5 minutes . remove from heat ; add cashews and toss to serve ."
"whisk water , 1 teaspoon rice wine vinegar , 1 teaspoon soy sauce , cornstarch , sesame oil , and black pepper together in a bowl until marinade is smooth . add chicken and marinate , about 15 minutes . stir chicken broth , 1 tablespoon soy sauce , oyster sauce , 1 teaspoon rice wine vinegar , and sugar together in a bowl until seasoning mixture is well combined . heat 3 tablespoons canola oil in a large skillet over medium heat ; cook and stir noodles until golden brown and crisp , about 1 minute . transfer noodles to a platter . pour the remaining 1 tablespoon into skillet with the oil ; cook and stir chicken over high heat until no longer pink in the center , about 5 minutes . add seasoning mixture , celery , carrot , bean sprouts , onion , and green onion ; cook and stir until sauce thickens , about 30 seconds . pour chicken mixture over noodles ."
"heat oil in a large skillet over medium high heat . pat chicken breasts dry with a paper towel , and lightly season with salt . add chicken to the pan , and reduce heat to medium . cook for 3 minutes per side , turning once . reduce heat to medium low . to the pan , add duck sauce , apricots , raisins , and apples . turn chicken to coat , and continue cooking until no longer pink in the center and juices run clear . more duck sauce may be added , as desired ."
"heat the oil in a wok or large skillet over medium high heat ; cook the chicken and carrots in the hot oil until the chicken is no longer pink in the center and the carrots are tender , about 5 minutes . stir in the garlic and ginger ; cook another 1 minute . add the shallots and bell pepper ; cook another 1 minute . whisk together 3 tablespoons of the reserved liquid from the canned pineapple chunks along with the pineapple chunks , the water , soy sauce , cornstarch , vinegar , and pepper flakes ; stir into the chicken and vegetable mixture and bring to a boil , stirring until the sauce thickens ."
"trim chicken of all excess fat , reserving fat . place chicken , spring onion , 3 cloves crushed garlic , and one 1 inch piece ginger in a large pot . pour in enough water to cover . bring to a boil ; reduce heat to low and simmer , skimming any scum off the surface , until an instant read thermometer inserted into the thickest part of the thigh , near the bone , reads 165 degrees f , about 1 hour . remove chicken from the pot , reserving broth . rub chicken with salt . chop into pieces and arrange on a serving plate . combine soy sauce , 3 tablespoons reserved chicken broth , 1 1/2 tablespoon sugar , garlic oil , and sesame oil in a small bowl . drizzle over chicken pieces . melt reserved chicken fat in a large pot over medium heat . add rice , 3 cloves minced garlic , crushed 1 inch piece ginger , and salt ; cook and stir until rice is glossy and fragrant , 2 to 3 minutes . pour enough reserved chicken broth into the pot to cover rice by half an inch . cover ; bring to a boil . cook until rice is tender and liquid is absorbed , 20 to 25 minutes . let rice sit , covered , for 5 minutes . fluff with a fork . combine red chile peppers , juice of 2 limes , 2 tablespoons reserved chicken broth , 3 cloves garlic , one 1/2 inch piece ginger , 1/4 teaspoon salt , and 1 pinch sugar in a blender ; blend until garlic chile dip is smooth . combine juice of 2 limes , 2 tablespoons reserved chicken broth , 3 cloves garlic , one 1 inch piece ginger , and 1/8 teaspoon salt in a blender ; blend until ginger dip is smooth . serve garlic chile and ginger dips alongside chicken and rice ."
"combine the chicken , oyster sauce , and soy sauce in a mixing bowl until the chicken is evenly coated with the sauce ; set aside . heat the vegetable oil in a wok or large skillet over high heat . stir in the garlic and onion ; cook and stir until the onion is limp , about 1 minute . add the chicken and marinade . cook and stir until the chicken has browned and is no longer pink , about 10 minutes . pour in 1/2 cup of water ; season with pepper and sugar . add the water chestnuts , snow peas , and broccoli . cover ; boil until the vegetables are just tender , about 5 minutes . dissolve the cornstarch in 1/4 cup of water . stir into the boiling mixture ; cook until thick and no longer cloudy ."
"whisk the chicken broth , soy sauce , cornstarch , and ginger together in a small bowl ; reserve . heat oil in a large skillet or wok . cook and stir chicken and garlic in the oil until chicken is cooked through , 8 to 10 minutes . stir in mushrooms , water chestnuts , and reserved chicken broth mixture . cook until sauce begins to thicken , 3 to 5 minutes . stir snow peas into the pan and cook until tender , 3 to 5 minutes . transfer to a platter and sprinkle with sesame seeds before serving ."
"heat oil in a deep fryer or large saucepan to 375 degrees f . beat the eggs in a mixing bowl until smooth . stir in 1/2 cup of cornstarch until no lumps remain , then mix in the chicken until evenly coated in batter . in batches , carefully drop the chicken cubes into the hot oil one by one , cooking until the chicken turns golden brown and begins to float , about 3 minutes . drain on a paper towel lined plate . heat the vegetable oil in a wok or large skillet over high heat . stir in the dried peppers , and cook for about 30 seconds until the color brightens . add the chicken , and cook for a few minutes until the chicken turns a deep , golden brown . stir the vinegar , rice wine , sugar , soy sauce , and 2 teaspoons of cornstarch together in a small bowl . pour into the wok , and boil until the sauce thickens and is no longer cloudy , about 2 minutes . garnish with green onions to serve ."
"coat the chicken pieces with 1/4 cup of cornstarch ; set aside . beat the eggs , salt , and pepper in a mixing bowl until smooth . stir in the flour and baking powder until no large lumps remain . mix in the chicken until evenly coated . heat the vegetable oil in a wok or large skillet over high heat . drop in the chicken pieces ; cook until golden brown and no longer pink on the inside , about 12 minutes . set the chicken aside ; keep warm . reduce the heat to medium high and stir in the sesame oil , ginger , and green onion . cook and stir until the onion is limp and the ginger begins to brown , about 1 minute . pour in the water , vinegar , and sugar ; bring to a boil . dissolve the cornstarch in the soy sauce and add to the simmering vinegar along with the oyster sauce and ketchup . stir until the sauce has thickened and is no longer cloudy . stir in the chicken and simmer until hot ."
"preheat oven to 350 degrees f . in a lightly greased 9x13 inch baking dish , combine the chicken , broth , soup , milk , almonds , mushroom pieces , water chestnuts , noodles , cheese and celery . mix well and make sure mixture is spread evenly in the dish . bake in preheated oven for 45 minutes ."
"heat 1 tablespoon of vegetable oil in a wok or large skillet over high heat until it begins to smoke . stir in the fresh mushrooms , broccoli , bamboo shoots , water chestnuts , and straw mushrooms . cook and stir until all the vegetables are hot , and the broccoli is tender , about 5 minutes . remove from the wok , and set aside . wipe out the wok . heat the remaining tablespoon of vegetable in the wok until it begins to smoke . stir in the garlic , and cook for a few seconds until it turns golden brown . add the chicken , and cook until the chicken has lightly browned on the edges , and is no longer pink in the center , about 5 minutes . stir together the cornstarch , sugar , soy sauce , oyster sauce , rice wine , and chicken broth in a small bowl . pour over the chicken , and bring to a boil , stirring constantly . boil for about 30 seconds until the sauce thickens and is no longer cloudy . return the vegetables to the wok , and toss with the sauce ."
"to make marinade , combine 1 tablespoon wine , 1 tablespoon soy sauce , 1 tablespoon oil and 1 tablespoon cornstarch/water mixture and mix together . place chicken pieces in a glass dish or bowl and add marinade . toss to coat . cover dish and place in refrigerator for about 30 minutes . to make sauce , in a small bowl combine 1 tablespoon wine , 1 tablespoon soy sauce , 1 tablespoon oil , 1 tablespoon cornstarch/water mixture , chili paste , vinegar and sugar . mix together and add green onion , garlic , water chestnuts and peanuts . in a medium skillet , heat sauce slowly until aromatic . meanwhile , remove chicken from marinade and saute in a large skillet until meat is white and juices run clear . when sauce is aromatic , add sauteed chicken to it and let simmer together until sauce thickens ."
"heat a large skillet over medium heat , and place 2 tablespoons of sesame salad dressing in the skillet . add the chicken , and cook and stir until no longer pink in the middle and beginning to brown , 5 to 7 minutes . stir in the orange juice and 2 more tablespoons of sesame dressing , and bring to a boil . stir in the red bell pepper , zucchini , broccoli , and green onions , and cook and stir until the vegetables are tender and the broccoli is bright green in color , 5 to 8 minutes ."
"in a medium bowl , mix the soy sauce , sugar , cornstarch , and rice wine . place the green onion and chicken in the mixture . allow to marinate at least 15 minutes . in a wok over medium high heat , cook and stir the chicken with the marinade mixture about 5 minutes until almost done . toss in the garlic , onion , and peppers . continue to cook and stir 5 minutes , or until vegetables are crisp but tender and chicken is no longer pink and juices run clear . mix the tofu , water , oyster sauce , and chili paste into the wok . cook and stir until heated through ."
"whisk egg , spring onions , ginger , shaoxing wine , soy sauce , garlic , sugar , 1/2 teaspoon salt , and 1/2 teaspoon white pepper together in a bowl . mix in chicken . let marinate for 20 minutes . pour 1 cup plus 2 tablespoons sweet potato starch into a shallow bowl . heat oil to 340 degrees f in a large saucepan . dredge chicken pieces in sweet potato starch ; drop gently into the hot oil in batches . cook until golden on the outside and no longer pink in the center , 2 to 3 minutes per batch . transfer to a paper towel lined plate using a slotted spoon . arrange lettuce leaves on a large serving plate . place fried chicken on the lettuce leaves . mix 1 tablespoon salt and 1 tablespoon white pepper together in a small bowl ; sprinkle over chicken ."
"bring a large pot of lightly salted water to a rolling boil ; add the egg noodle nests and return to a boil . turn off the heat and let stand for 5 minutes ; drain and set aside . heat the peanut oil in a wok over high heat . stir in the garlic , ginger , and red pepper flakes ; cook a few seconds until the garlic begins to turn golden . add the chicken , green onions , and carrots . cook and stir until the chicken is no longer pink , about 5 minutes . stir in the water chestnuts , mushrooms , peanut butter , oyster sauce , curry powder , and soy sauce until the peanut butter has dissolved into the sauce . stir the noodles into the chicken mixture ; cover and reduce heat to warm or very low . let stand 10 to 15 minutes for the noodles to absorb some of the sauce ."
"in a large bowl combine the chicken pieces , sherry , soy sauce and 1/2 teaspoon salt . mix together , cover and refrigerate . let marinate for 15 to 20 minutes . in a small bowl , whisk together 1/4 cup cornstarch and the baking powder ; beat in eggs to form a batter . coat chicken pieces with batter and set aside . in a wok , heat 2 cups oil to 350 degrees f . working in batches , fry chicken pieces in hot oil until browned . transfer to paper towel lined plate . in a medium bowl combine the sugar , 1 tablespoon cornstarch , broth , lemon juice and 1 teaspoon salt . mix together and add lemon slices . heat 2 tablespoons oil in small saucepan and slowly stir in lemon sauce mixture . cook , stirring , until sauce is clear . pour sauce over chicken and serve ."
"in a small microwave safe bowl , combine the soy sauce , oil , honey , ginger root , and garlic . heat in microwave on medium for 1 minute , then stir . heat again for 30 seconds , watching closely to prevent boiling . place chicken breasts in a shallow dish . pour soy sauce mixture over , and set aside to marinate for 15 minutes . preheat a grill for medium high heat . drain marinade from chicken into a small saucepan . bring to a boil , and simmer over medium heat for 5 minutes . set aside for basting . lightly oil the grill grate . cook chicken on the prepared grill 6 to 8 minutes per side , or until juices run clear . baste frequently with remaining marinade . chicken will turn a beautiful golden brown ."
"prepare the dressing 30 minutes ahead of time by combining the brown sugar , soy sauce , sesame oil , salad oil , and rice vinegar in a salad dressing carafe . to prepare the chinese rice noodles , heat a skillet with a few tablespoons of oil and break off a little bit of the noodles and add them to the skillet and fry them . they will puff up in the skillet , so only add a few at a time . as they begin to puff up , remove and drain them on paper towels . be sure to cook long enough as the under cooked noodles will be like eating needles . once cooked , add them to the salad mixture . in a large bowl combine the iceberg lettuce , cooked and shredded chicken , green onions and toasted sesame seeds . let chill about 10 minutes , and just before serving add the cooked rice noodles . serve in salad bowls and offer the dressing in a pourable container so your family can add as much dressing as they want . you can also pour the dressing over the top of the salad , toss , and serve immediately ."
"heat vegetable oil in a large skillet over medium high heat . add chicken pieces , and cook until lightly browned on all sides , about 5 minutes . remove chicken from skillet and set aside . heat sesame oil in skillet , then add ginger and garlic . cook and stir until the ginger begins to brown , about 30 seconds . stir in the reserved chicken , sherry , soy sauce , water , and sugar . bring to a boil , then reduce heat to medium low , and simmer until there is only 1/4 cup of liquid left in the skillet , about 20 minutes . stir in the basil and chiles , and increase heat to medium ; continue cooking until the liquid is almost gone ."
"heat 1 tablespoon of vegetable oil in a wok or large skillet over high heat . stir in the mushrooms , snow peas , water chestnuts , and bok choy ; season to taste with salt and pepper . cook and stir until the vegetables are just tender , about 5 minutes . remove the vegetables from the wok and wipe the wok clean . heat the remaining 1 tablespoon of vegetable oil in the wok . stir in the garlic and ginger ; cook a few seconds until the garlic begins to turn golden brown . stir in the chicken and cook until the chicken is no longer pink , about 5 minutes . add the wine , sugar , and chicken broth ; bring to a boil . dissolve the cornstarch in the water and stir into the simmering sauce . once the sauce returns to a simmer , stir until thick and clear , about 30 seconds . return the vegetables to the wok and toss until hot and coated with the sauce ."
"combine eggs , cornstarch , sugar , garlic , rice flour , salt , green onions , and oyster sauce in a large bowl . mix well . stir in the chicken thighs , making sure to coat evenly . cover and refrigerate overnight . remove from refrigerator about 10 minutes prior to frying . heat oil in a deep fryer or large saucepan to 375 degrees f . cook chicken in the hot oil in batches , until golden brown and no longer pink inside ."
"in a bowl , mash the yellow curry paste with about 2 tablespoons of chicken broth to help dissolve the paste ; whisk in remaining chicken broth , sugar , curry powder , salt , light soy sauce , and coconut milk . set aside . heat a wok or large skillet over high heat for about 30 seconds ; pour in the oil . let the oil heat until shimmering , about 30 more seconds . stir the chicken , garlic , and ginger into the hot oil ; cook and stir until the chicken has begun to brown and the garlic and ginger are fragrant , about 2 minutes . stir in the onion and potatoes , toss all ingredients in the hot oil , and pour in the sauce mixture . bring the sauce to a boil , reduce heat , and cover the wok . simmer until the chicken is cooked through and the potatoes are tender , 20 to 25 minutes ."
"bring a large pot of water to a boil ; add chicken and cook for 2 to 3 minutes . drain and discard water . bring a large pot of fresh water to a boil ; add chicken , ginger , and peppercorns . add more water if needed to cover chicken completely . cover and cook over high heat until chicken is no longer pink and juices run clear , 35 to 45 minutes . drain and discard water . horizontally chop chicken into 3/4 inch pieces , cutting through the bone and skin . vertically chop into 3/4 inch squares ; transfer to a bowl . combine soy sauce , chile oil , sugar , msg , and sichuan peppercorn oil in a bowl to form a sauce ; pour over chicken and toss well . garnish with spring onions and sesame seeds ."
"remove fat from the chicken and reserve it for later use . season chicken , inside and out , with salt . bring a large pot of water to a boil ; add chicken , onion , 8 garlic cloves , sliced 1 inch piece ginger , salt , and white pepper . bring liquid back to a boil , reduce heat , and simmer until chicken is fully cooked , 20 to 25 minutes . an instant read thermometer inserted into the thickest part of the thigh , near the bone should read 165 degrees f . carefully remove chicken and plunge into a large bowl of ice water until cooled . remove chicken , dry , and cut chicken into bite size pieces . strain chicken broth and reserve liquid . wash and drain rice . heat reserved chicken fat in a skillet over medium heat ; cook and stir 5 sliced garlic cloves and sliced 1/2 inch piece ginger until fragrant , about 1 minute . add rice and oil ; cook and stir until rice is coated in oil . pour in enough reserved chicken broth to cook rice , about 6 cups . add pandan leaves . cover skillet and cook rice until tender and broth is absorbed , 20 to 30 minutes . pound red chile peppers using a mortar and pestle , adding a small amount of salt , until peppers transform into a fine paste . stir enough lime juice into paste to make smooth ; transfer to a serving dish . pound 4 garlic cloves and 1 slice ginger using a mortar and pestle until paste is formed ; transfer to a separate serving dish . place lettuce leaves on a serving plate and arrange cucumber slices and tomatoes around dish . place the chicken pieces in the center . mix soy sauce and sesame oil together in a bowl ; pour over chicken . serve a bowl of reserved chicken broth on the side with a bowl of rice and the 2 dipping sauces ."
"rub about 1 teaspoon salt all over chicken . fill a large pot with water ; add garlic , 15 ginger slices , spring onions , and 1 tablespoon sesame oil . bring liquid to a boil . carefully lower chicken into pot . return liquid to a boil , reduce heat , and simmer over low heat until chicken is fully cooked , about 30 minutes . an instant read thermometer inserted into the thickest part of the thigh , near the bone should read 165 degrees f . remove chicken from pot and transfer to a bowl of ice water , reserving chicken broth . combine 3 cups chicken broth , rice , 2 tablespoons sesame oil , pandan leaves , and 1 teaspoon salt in a rice cooker ; cook according to manufacturer's instructions until rice is tender . serve rice alongside chicken ."
