Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
8035,Caribbean,Rest Caribbean,Latin American,59.0167,918.4794,51.0552,57.8136,Caribbean
8036,Caribbean,Rest Caribbean,Latin American,200.3000,1184.8298,71.6455,14.4415,Caribbean
8037,Caribbean,Rest Caribbean,Latin American,79.8900,854.2417,12.0368,58.2055,Caribbean
8038,Caribbean,Rest Caribbean,Latin American,164.8690,3684.1234,232.8784,245.3539,Caribbean
8039,Caribbean,Rest Caribbean,Latin American,70.2624,4471.2370,8.7455,481.2929,Caribbean
8040,Caribbean,Rest Caribbean,Latin American,69.9807,8786.0685,88.4107,909.5532,Caribbean
8041,Caribbean,Rest Caribbean,Latin American,113.4375,673.9812,2.7275,26.8026,Caribbean
8042,Caribbean,Rest Caribbean,Latin American,374.3923,3012.5235,204.4322,81.5664,Caribbean
8043,Caribbean,Rest Caribbean,Latin American,4.7460,298.6049,0.8146,31.9765,Caribbean
8044,Caribbean,Rest Caribbean,Latin American,97.7577,1661.3027,33.6454,138.2603,Caribbean
8045,Caribbean,Rest Caribbean,Latin American,25.4955,1012.9681,107.8676,54.0216,Caribbean
8046,Caribbean,Rest Caribbean,Latin American,24.9112,1340.9738,191.2811,49.6098,Caribbean
8047,Caribbean,Rest Caribbean,Latin American,136.9560,1214.1295,28.9548,67.8203,Caribbean
8048,Caribbean,Rest Caribbean,Latin American,330.3110,3604.3704,198.3383,154.2282,Caribbean
8049,Caribbean,Rest Caribbean,Latin American,105.3647,1374.9783,179.7267,23.9381,Caribbean
8050,Caribbean,Rest Caribbean,Latin American,14.9440,64.0000,1.7600,0.1600,Caribbean
8051,Caribbean,Rest Caribbean,Latin American,256.9538,1166.6645,15.6577,10.9652,Caribbean
8052,Caribbean,Rest Caribbean,Latin American,741.4171,4055.3381,35.1436,123.7723,Caribbean
