Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
10010,French,French,European,229.4880,1988.4063,22.8715,127.7556,French
10011,French,French,European,1.4169,119.7570,0.3587,12.0364,French
10012,French,French,European,69.8020,999.9840,32.9907,61.5192,French
10013,French,French,European,20.3473,1236.3055,18.7236,122.0501,French
10014,French,French,European,51.2015,343.7100,10.6845,14.5930,French
10015,French,French,European,4.3145,981.3457,0.4711,108.1497,French
10016,French,French,European,0.9771,4.6004,0.1032,0.0456,French
10017,French,French,European,49.1551,197.8250,2.9091,1.0414,French
10018,French,French,European,10.5221,284.6840,0.9775,27.2037,French
10019,French,French,European,22.6653,941.2763,23.0967,88.8472,French
10020,French,French,European,50.0559,618.1800,25.1465,37.7176,French
10021,French,French,European,673.3079,3334.1750,112.3193,16.4697,French
10022,French,French,European,7.5615,339.7410,3.3646,34.3082,French
10023,French,French,European,153.0590,827.7600,20.0412,14.4414,French
10024,French,French,European,14.4834,361.8990,26.3194,19.1200,French
10025,French,French,European,33.1553,692.8620,21.9067,57.7557,French
10026,French,French,European,207.6694,1055.5650,35.5610,7.1300,French
10027,French,French,European,12.7305,295.5600,13.5837,22.9104,French
10028,French,French,European,7.2138,2722.1327,351.9594,135.5186,French
10029,French,French,European,261.6230,1339.9270,43.7277,10.1973,French
10030,French,French,European,23.6864,369.1800,21.6520,20.7126,French
10031,French,French,European,8.5542,66.9625,7.0817,0.4378,French
10032,French,French,European,14.4086,388.4200,21.7460,27.8994,French
10033,French,French,European,12.2589,48.7366,0.0486,0.0132,French
10034,French,French,European,104.0269,768.7130,26.7605,28.6782,French
10035,French,French,European,46.1552,703.3640,38.1490,41.3988,French
10036,French,French,European,66.5664,1025.7475,44.1336,68.1149,French
10037,French,French,European,36.0727,1256.4040,53.4846,100.0093,French
10038,French,French,European,12.0232,220.3400,13.9660,12.7338,French
10039,French,French,European,186.5472,1764.5750,46.8474,100.6395,French
10040,French,French,European,79.2048,628.5216,33.6233,23.9453,French
10041,French,French,European,67.5822,277.7305,1.6838,2.9958,French
10042,French,French,European,0.0000,238.6800,0.0000,27.0000,French
10043,French,French,European,224.4452,1352.8056,27.4681,42.6133,French
10044,French,French,European,252.3424,1665.1485,29.4502,69.6379,French
10045,French,French,European,40.3042,689.5400,39.4510,41.7708,French
10046,French,French,European,83.8198,993.2902,61.2651,51.4540,French
10047,French,French,European,23.7846,1044.7630,0.9338,108.2860,French
10048,French,French,European,112.4917,977.1760,32.4731,44.1547,French
10049,French,French,European,283.8843,1162.6000,7.2324,2.4000,French
10050,French,French,European,55.4677,510.3200,11.2664,29.0723,French
10051,French,French,European,97.6260,2164.8000,65.3430,183.6390,French
10052,French,French,European,43.7365,939.3720,29.4429,77.7829,French
10053,French,French,European,32.1908,393.4853,13.6358,25.7451,French
10054,French,French,European,,,,,French
10055,French,French,European,63.0948,1068.8268,103.1115,47.9980,French
10056,French,French,European,100.9235,1384.6076,92.9049,72.7576,French
10057,French,French,European,9.0263,80.9300,8.8943,1.1320,French
10058,French,French,European,0.3405,1.7250,0.0677,0.0544,French
10059,French,French,European,120.4018,1933.7970,23.2842,152.0664,French
10060,French,French,European,9.1654,1324.6519,179.4742,60.5330,French
10061,French,French,European,4.6990,378.9467,0.9542,40.5651,French
10062,French,French,European,745.3356,3709.8569,123.1284,17.0664,French
10063,French,French,European,1.9560,112.3665,5.5119,9.0611,French
10064,French,French,European,38.1544,2030.8860,6.2800,209.7550,French
10065,French,French,European,167.8786,1723.0031,27.3081,109.0715,French
10066,French,French,European,120.6659,1042.4100,43.1635,42.7716,French
10067,French,French,European,7.1714,2523.1000,6.5372,279.1136,French
10068,French,French,European,74.6157,1150.3900,86.8131,57.1284,French
10069,French,French,European,92.0235,1698.3275,30.6841,145.2297,French
10070,French,French,European,4.6447,28.8450,1.7722,0.2796,French
10071,French,French,European,242.9184,3804.5280,60.1154,294.2657,French
10072,French,French,European,101.2969,923.9230,24.7834,47.1603,French
