Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
57006,Chinese and Mongolian,Chinese,Asian,22.8200,968.1240,37.8220,83.1520,Chinese and Mongolian
57007,Chinese and Mongolian,Chinese,Asian,475.8731,4429.0055,519.7775,46.7628,Chinese and Mongolian
57008,Chinese and Mongolian,Chinese,Asian,227.6773,2695.8573,158.8985,121.3487,Chinese and Mongolian
57009,Chinese and Mongolian,Chinese,Asian,165.1248,1701.5067,56.7630,88.9477,Chinese and Mongolian
57010,Chinese and Mongolian,Chinese,Asian,28.7473,1142.0970,38.8613,98.8174,Chinese and Mongolian
57011,Chinese and Mongolian,Chinese,Asian,158.3866,1240.5437,49.7758,46.6371,Chinese and Mongolian
57012,Chinese and Mongolian,Chinese,Asian,23.4124,2649.8371,120.0997,231.6621,Chinese and Mongolian
57013,Chinese and Mongolian,Chinese,Asian,62.3696,1771.3876,204.2875,82.8847,Chinese and Mongolian
57014,Chinese and Mongolian,Chinese,Asian,36.3355,714.4713,102.6184,16.1435,Chinese and Mongolian
57015,Chinese and Mongolian,Chinese,Asian,,,,,Chinese and Mongolian
57016,Chinese and Mongolian,Chinese,Asian,19.7843,1947.3560,363.0172,36.4746,Chinese and Mongolian
57017,Chinese and Mongolian,Chinese,Asian,30.0660,169.0840,3.3944,5.0839,Chinese and Mongolian
57018,Chinese and Mongolian,Chinese,Asian,43.4179,1725.7900,194.3095,86.9322,Chinese and Mongolian
57019,Chinese and Mongolian,Chinese,Asian,68.8238,401.1449,13.5210,11.2903,Chinese and Mongolian
57020,Chinese and Mongolian,Chinese,Asian,125.5876,7615.0004,358.6967,621.7733,Chinese and Mongolian
57021,Chinese and Mongolian,Chinese,Asian,114.4247,1546.5359,133.0789,70.0510,Chinese and Mongolian
57022,Chinese and Mongolian,Chinese,Asian,0.0000,201.7333,44.8800,1.1333,Chinese and Mongolian
57023,Chinese and Mongolian,Chinese,Asian,64.6812,4179.6852,409.3599,253.1027,Chinese and Mongolian
57024,Chinese and Mongolian,Chinese,Asian,8.3437,1424.0159,142.8101,87.4004,Chinese and Mongolian
57025,Chinese and Mongolian,Chinese,Asian,26.8104,1448.7849,145.3708,81.5068,Chinese and Mongolian
57026,Chinese and Mongolian,Chinese,Asian,203.9761,972.8050,13.6677,10.9178,Chinese and Mongolian
57027,Chinese and Mongolian,Chinese,Asian,28.8931,1757.0591,364.2389,10.0904,Chinese and Mongolian
57028,Chinese and Mongolian,Chinese,Asian,30.7706,158.4735,7.4091,1.7624,Chinese and Mongolian
57029,Chinese and Mongolian,Chinese,Asian,124.8531,1533.7758,96.7469,70.3519,Chinese and Mongolian
57030,Chinese and Mongolian,Chinese,Asian,43.4833,260.7869,22.9610,2.7049,Chinese and Mongolian
57031,Chinese and Mongolian,Chinese,Asian,82.9021,1180.8696,112.1471,45.6262,Chinese and Mongolian
57032,Chinese and Mongolian,Chinese,Asian,106.9114,941.4664,84.6528,17.0245,Chinese and Mongolian
57033,Chinese and Mongolian,Chinese,Asian,1.6143,17.1900,2.6261,0.1876,Chinese and Mongolian
57034,Chinese and Mongolian,Chinese,Asian,4.8158,997.8364,131.1720,49.6111,Chinese and Mongolian
57035,Chinese and Mongolian,Chinese,Asian,12.7959,1198.1170,14.4985,123.1087,Chinese and Mongolian
57036,Chinese and Mongolian,Chinese,Asian,236.4129,1560.3858,38.2000,50.5897,Chinese and Mongolian
57037,Chinese and Mongolian,Chinese,Asian,768.9572,5148.2392,109.5441,210.2812,Chinese and Mongolian
57038,Chinese and Mongolian,Chinese,Asian,1139.6932,54349.6718,5952.7793,3467.6958,Chinese and Mongolian
57039,Chinese and Mongolian,Chinese,Asian,11.8768,1354.2404,34.0771,130.9741,Chinese and Mongolian
57040,Chinese and Mongolian,Chinese,Asian,14.3606,310.4399,20.8177,18.9563,Chinese and Mongolian
57041,Chinese and Mongolian,Chinese,Asian,57.4079,6496.9096,697.5430,371.1698,Chinese and Mongolian
57042,Chinese and Mongolian,Chinese,Asian,49.5225,2265.2473,51.2526,206.3568,Chinese and Mongolian
57043,Chinese and Mongolian,Chinese,Asian,8.3139,479.7760,46.3522,28.8238,Chinese and Mongolian
57044,Chinese and Mongolian,Chinese,Asian,8.3155,117.7112,21.3545,0.0965,Chinese and Mongolian
57045,Chinese and Mongolian,Chinese,Asian,55.8665,959.1890,85.7307,45.8769,Chinese and Mongolian
57046,Chinese and Mongolian,Chinese,Asian,35.1530,1779.2403,365.7858,9.7486,Chinese and Mongolian
57047,Chinese and Mongolian,Chinese,Asian,26.8008,170.3950,3.8267,5.1290,Chinese and Mongolian
57048,Chinese and Mongolian,Chinese,Asian,42.9315,4019.3017,399.5883,240.1748,Chinese and Mongolian
57049,Chinese and Mongolian,Chinese,Asian,219.7465,2994.3643,60.6942,206.5747,Chinese and Mongolian
57050,Chinese and Mongolian,Chinese,Asian,59.0042,2538.9770,78.8529,223.0810,Chinese and Mongolian
57051,Chinese and Mongolian,Chinese,Asian,17.7123,1694.7336,194.2610,88.9628,Chinese and Mongolian
57052,Chinese and Mongolian,Chinese,Asian,69.1407,414.9690,16.6494,8.5901,Chinese and Mongolian
